Student_ID,First_Name,Last_Name,Email,Major,Title,Number_of_Skills,Salary,Salary_Range,GPA,GPA_Range,Graduated,Skills_Tokenized
111195818,Bailey,Rivera,Bailey.Rivera000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,8,30000,High,3.76,High,FALSE,"['Model Training and Evaluation', 'API Development', 'Programming Languages', 'IoT Integration', 'Collaboration', 'Leadership', 'Presentation Skills', 'Programming']"
176565522,Thomas,Jones,Thomas.Jones000@mymdc.net,Data Analytics,Business Intelligence Analyst,30,30000,High,2.79,Low,FALSE,"['Natural Language Processing (NLP)', 'ETL Processes', 'Data Preprocessing', 'Data-Driven Decision Making', 'Market Analysis', 'Database Management', 'Creativity', 'Deep Learning', 'Data Analysis', 'AI Ethics and Governance', 'Edge Computing', 'Business Acumen', 'Data Engineering', 'Software Engineering Principles', 'Ethical Considerations', 'Presentation Skills', 'Critical Thinking', 'API Development', 'Attention to Detail', 'Curiosity', 'Robotics', 'Programming Languages', 'Machine Learning Algorithms', 'Computer Vision', 'Algorithm Development', 'Model Training and Evaluation', 'Leadership', 'Cloud Computing', 'AI Frameworks and Libraries', 'IoT Integration']"
981729290,Timothy,Watts,Timothy.Watts000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,30,104883,High,2.39,Very Low,TRUE,"['Big Data Technologies', 'Problem-Solving', 'Attention to Detail', 'Data Preprocessing', 'Business Acumen', 'Market Analysis', 'AI Ethics and Governance', 'API Development', 'Adaptability', 'Presentation Skills', 'Project Management', 'IoT Integration', 'Data Engineering', 'Curiosity', 'Natural Language Processing (NLP)', 'Ethical Considerations', 'Leadership', 'Algorithm Development', 'Data-Driven Decision Making', 'Software Engineering Principles', 'Collaboration', 'ETL Processes', 'Programming', 'Database Management', 'Machine Learning Algorithms', 'Cloud Computing', 'Robotics', 'Creativity', 'AI Frameworks and Libraries', 'Data Analysis']"
631278358,Paula,Morgan,Paula.Morgan000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,20,30000,High,2.98,Low,FALSE,"['Creativity', 'Problem-Solving', 'Data Analysis', 'Cloud Computing', 'Programming', 'Model Training and Evaluation', 'Leadership', 'Curiosity', 'Market Analysis', 'Edge Computing', 'Natural Language Processing (NLP)', 'Collaboration', 'Database Management', 'Robotics', 'Critical Thinking', 'Software Engineering Principles', 'Programming Languages', 'DevOps', 'Big Data Technologies', 'Data Engineering']"
861588305,Jonathan,Fuentes,Jonathan.Fuentes000@mymdc.net,Data Analytics,Business Intelligence Analyst,4,30000,High,3.29,Medium,FALSE,"['Problem-Solving', 'Cloud Computing', 'Presentation Skills', 'Business Acumen']"
982174444,Sheryl,Hicks,Sheryl.Hicks000@mymdc.net,Data Analytics,Business Intelligence Analyst,2,30000,High,2.39,Very Low,FALSE,"['Problem-Solving', 'Data Engineering']"
363877219,Michael,Garrett,Michael.Garrett000@mymdc.net,Data Analytics,Data Analyst,14,30000,High,3.2,Medium,FALSE,"['Business Acumen', 'Computer Vision', 'Data Engineering', 'DevOps', 'Attention to Detail', 'IoT Integration', 'AI Frameworks and Libraries', 'AI Ethics and Governance', 'Creativity', 'Communication', 'Database Management', 'Programming Languages', 'ETL Processes', 'Machine Learning Algorithms']"
777731579,Benjamin,Terry,Benjamin.Terry000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,21,30000,High,3.06,Medium,FALSE,"['Adaptability', 'Data Preprocessing', 'Model Training and Evaluation', 'Programming', 'Collaboration', 'Data Analysis', 'AI Frameworks and Libraries', 'Data Visualization', 'Robotics', 'Creativity', 'Communication', 'Edge Computing', 'Software Engineering Principles', 'Machine Learning Algorithms', 'Leadership', 'Big Data Technologies', 'DevOps', 'Problem-Solving', 'Business Acumen', 'Data-Driven Decision Making', 'Cloud Computing']"
473856996,Rose,Gamble,Rose.Gamble000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,20,104095,High,2.55,Low,TRUE,"['Data Engineering', 'Model Training and Evaluation', 'Problem-Solving', 'IoT Integration', 'Big Data Technologies', 'Machine Learning Algorithms', 'Data Visualization', 'ETL Processes', 'Presentation Skills', 'Communication', 'Adaptability', 'Critical Thinking', 'API Development', 'Creativity', 'Project Management', 'Ethical Considerations', 'Data Analysis', 'Computer Vision', 'AI Frameworks and Libraries', 'Edge Computing']"
774154734,Raymond,Barnett,Raymond.Barnett000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,32,106900,High,2.44,Very Low,TRUE,"['Data-Driven Decision Making', 'IoT Integration', 'AI Frameworks and Libraries', 'Creativity', 'Presentation Skills', 'Leadership', 'Adaptability', 'Big Data Technologies', 'Cloud Computing', 'Collaboration', 'Market Analysis', 'Machine Learning Algorithms', 'Curiosity', 'Deep Learning', 'Algorithm Development', 'AI Ethics and Governance', 'Computer Vision', 'Critical Thinking', 'Software Engineering Principles', 'Problem-Solving', 'Natural Language Processing (NLP)', 'ETL Processes', 'DevOps', 'Ethical Considerations', 'Model Training and Evaluation', 'Business Acumen', 'Database Management', 'Attention to Detail', 'Data Analysis', 'Data Preprocessing', 'Data Visualization', 'Edge Computing']"
622424271,Monica,Phillips,Monica.Phillips000@mymdc.net,Data Analytics,Data Analyst,39,30000,High,2.91,Low,FALSE,"['Data Preprocessing', 'Collaboration', 'Data-Driven Decision Making', 'Programming Languages', 'Database Management', 'Presentation Skills', 'Computer Vision', 'Leadership', 'Robotics', 'API Development', 'Machine Learning Algorithms', 'Programming', 'AI Frameworks and Libraries', 'Algorithm Development', 'Data Analysis', 'Data Engineering', 'IoT Integration', 'Software Engineering Principles', 'Business Acumen', 'Critical Thinking', 'Adaptability', 'Curiosity', 'ETL Processes', 'DevOps', 'Problem-Solving', 'Attention to Detail', 'AI Ethics and Governance', 'Model Training and Evaluation', 'Market Analysis', 'Project Management', 'Data Visualization', 'Communication', 'Big Data Technologies', 'Cloud Computing', 'Creativity', 'Natural Language Processing (NLP)', 'Deep Learning', 'Edge Computing', 'Ethical Considerations']"
276165393,Luis,Harris,Luis.Harris000@mymdc.net,Data Analytics,Business Intelligence Analyst,9,30000,High,3.06,Medium,FALSE,"['Market Analysis', 'Data Engineering', 'Big Data Technologies', 'Data Preprocessing', 'Project Management', 'Creativity', 'IoT Integration', 'Algorithm Development', 'Natural Language Processing (NLP)']"
513551787,Wendy,Warner,Wendy.Warner000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,24,30000,High,3.17,Medium,FALSE,"['Curiosity', 'Collaboration', 'Creativity', 'Computer Vision', 'Programming', 'Database Management', 'Machine Learning Algorithms', 'API Development', 'Data Visualization', 'Deep Learning', 'IoT Integration', 'Critical Thinking', 'Data-Driven Decision Making', 'Robotics', 'DevOps', 'Market Analysis', 'Project Management', 'Business Acumen', 'Data Engineering', 'Data Preprocessing', 'Natural Language Processing (NLP)', 'Cloud Computing', 'AI Frameworks and Libraries', 'Communication']"
182333287,Christian,Lee,Christian.Lee000@mymdc.net,Data Analytics,Marketing Analyst,13,30000,High,3.63,High,FALSE,"['Attention to Detail', 'AI Frameworks and Libraries', 'Data Analysis', 'Edge Computing', 'Cloud Computing', 'Collaboration', 'Market Analysis', 'Data Visualization', 'Communication', 'IoT Integration', 'Leadership', 'Software Engineering Principles', 'Critical Thinking']"
198598602,Beverly,Hogan,Beverly.Hogan000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,1,96852,High,2.85,Low,TRUE,['Data Visualization']
590752101,Jon,Rodriguez,Jon.Rodriguez000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,34,30000,High,2.51,Low,FALSE,"['Data-Driven Decision Making', 'AI Frameworks and Libraries', 'Robotics', 'Business Acumen', 'Problem-Solving', 'AI Ethics and Governance', 'Creativity', 'Software Engineering Principles', 'API Development', 'Presentation Skills', 'Big Data Technologies', 'Collaboration', 'IoT Integration', 'ETL Processes', 'Programming', 'Model Training and Evaluation', 'Cloud Computing', 'Natural Language Processing (NLP)', 'Machine Learning Algorithms', 'Data Engineering', 'Leadership', 'Critical Thinking', 'Ethical Considerations', 'Algorithm Development', 'Data Analysis', 'Edge Computing', 'Market Analysis', 'Project Management', 'Database Management', 'Deep Learning', 'Curiosity', 'Attention to Detail', 'Computer Vision', 'Data Visualization']"
830839411,Tina,Griffin,Tina.Griffin000@mymdc.net,Data Analytics,Data Scientist,1,30000,High,3.92,High,FALSE,['Natural Language Processing (NLP)']
839622249,Christopher,Bowman,Christopher.Bowman000@mymdc.net,Data Analytics,Business Intelligence Analyst,7,30000,High,3.14,Medium,FALSE,"['Cloud Computing', 'DevOps', 'AI Frameworks and Libraries', 'API Development', 'Market Analysis', 'Big Data Technologies', 'Problem-Solving']"
899574734,Derrick,Adams,Derrick.Adams000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,2,30000,High,2.1,Very Low,FALSE,"['Adaptability', 'Robotics']"
901191890,Heidi,Hughes,Heidi.Hughes000@mymdc.net,Data Analytics,Marketing Analyst,3,30000,High,3.01,Medium,FALSE,"['Creativity', 'Edge Computing', 'Algorithm Development']"
412712944,Gary,Ayala,Gary.Ayala000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,26,30000,High,2.66,Low,FALSE,"['Project Management', 'Deep Learning', 'Programming Languages', 'Collaboration', 'IoT Integration', 'Communication', 'Data Analysis', 'Creativity', 'Adaptability', 'Machine Learning Algorithms', 'Robotics', 'Computer Vision', 'Database Management', 'Big Data Technologies', 'Leadership', 'Software Engineering Principles', 'Curiosity', 'Data Visualization', 'AI Frameworks and Libraries', 'Presentation Skills', 'ETL Processes', 'Programming', 'AI Ethics and Governance', 'Cloud Computing', 'Data Engineering', 'Critical Thinking']"
323357398,Teresa,Jones,Teresa.Jones000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,30,30000,High,2.05,Very Low,FALSE,"['Cloud Computing', 'Big Data Technologies', 'Database Management', 'Communication', 'Machine Learning Algorithms', 'API Development', 'Programming Languages', 'Model Training and Evaluation', 'Leadership', 'ETL Processes', 'Market Analysis', 'Adaptability', 'Data Engineering', 'Project Management', 'Data Visualization', 'AI Ethics and Governance', 'Collaboration', 'Data-Driven Decision Making', 'Algorithm Development', 'Edge Computing', 'Data Analysis', 'DevOps', 'Robotics', 'Programming', 'Problem-Solving', 'Data Preprocessing', 'IoT Integration', 'Ethical Considerations', 'Deep Learning', 'Creativity']"
245227181,Joyce,Harvey,Joyce.Harvey000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,39,30000,High,2.91,Low,FALSE,"['Machine Learning Algorithms', 'Adaptability', 'Data-Driven Decision Making', 'Computer Vision', 'Curiosity', 'Programming Languages', 'Programming', 'AI Frameworks and Libraries', 'Edge Computing', 'Problem-Solving', 'Creativity', 'Data Visualization', 'Data Engineering', 'AI Ethics and Governance', 'Leadership', 'Model Training and Evaluation', 'Software Engineering Principles', 'Deep Learning', 'Natural Language Processing (NLP)', 'DevOps', 'Critical Thinking', 'Algorithm Development', 'Ethical Considerations', 'Data Preprocessing', 'Big Data Technologies', 'Communication', 'Presentation Skills', 'API Development', 'Cloud Computing', 'Project Management', 'Data Analysis', 'Business Acumen', 'Attention to Detail', 'Database Management', 'Market Analysis', 'Robotics', 'Collaboration', 'IoT Integration', 'ETL Processes']"
614131779,Christina,Brown,Christina.Brown000@mymdc.net,Data Analytics,Marketing Analyst,5,78025,Medium,2.45,Very Low,TRUE,"['Collaboration', 'Programming', 'AI Ethics and Governance', 'Market Analysis', 'Data Visualization']"
170618832,Nicole,Benton,Nicole.Benton000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,15,83519,High,3.14,Medium,TRUE,"['Ethical Considerations', 'API Development', 'Project Management', 'Leadership', 'Data Visualization', 'Problem-Solving', 'Attention to Detail', 'Programming Languages', 'IoT Integration', 'Data Analysis', 'Creativity', 'Data-Driven Decision Making', 'Algorithm Development', 'Robotics', 'Data Engineering']"
257551443,Patricia,Smith,Patricia.Smith000@mymdc.net,Applied Artificial Intelligence,AI Engineer,20,89199,High,2.93,Low,TRUE,"['Market Analysis', 'Data Preprocessing', 'Computer Vision', 'Critical Thinking', 'Data-Driven Decision Making', 'Robotics', 'Problem-Solving', 'Data Visualization', 'Adaptability', 'DevOps', 'AI Frameworks and Libraries', 'Leadership', 'Algorithm Development', 'Presentation Skills', 'IoT Integration', 'ETL Processes', 'Database Management', 'Machine Learning Algorithms', 'Programming Languages', 'Communication']"
631926352,Heather,Ryan,Heather.Ryan000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,14,81006,High,3.22,Medium,TRUE,"['Programming Languages', 'Data Visualization', 'Ethical Considerations', 'Data-Driven Decision Making', 'Attention to Detail', 'Adaptability', 'Business Acumen', 'Big Data Technologies', 'Data Analysis', 'AI Ethics and Governance', 'Critical Thinking', 'Database Management', 'Software Engineering Principles', 'Algorithm Development']"
722742177,Drew,Anderson,Drew.Anderson000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,32,30000,High,3.72,High,FALSE,"['Data-Driven Decision Making', 'Data Engineering', 'AI Frameworks and Libraries', 'Big Data Technologies', 'Adaptability', 'Market Analysis', 'Business Acumen', 'Data Preprocessing', 'Project Management', 'API Development', 'Programming Languages', 'Communication', 'Presentation Skills', 'Software Engineering Principles', 'ETL Processes', 'Robotics', 'Model Training and Evaluation', 'Database Management', 'Critical Thinking', 'DevOps', 'Cloud Computing', 'Machine Learning Algorithms', 'AI Ethics and Governance', 'Edge Computing', 'Programming', 'Deep Learning', 'Attention to Detail', 'Creativity', 'Data Analysis', 'Ethical Considerations', 'IoT Integration', 'Collaboration']"
360183230,Thomas,Scott,Thomas.Scott000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,38,30000,High,3.83,High,FALSE,"['Machine Learning Algorithms', 'Data Analysis', 'Communication', 'Big Data Technologies', 'Data-Driven Decision Making', 'Cloud Computing', 'Project Management', 'Robotics', 'Presentation Skills', 'Problem-Solving', 'Deep Learning', 'Data Visualization', 'Computer Vision', 'Adaptability', 'ETL Processes', 'Software Engineering Principles', 'Natural Language Processing (NLP)', 'Database Management', 'Creativity', 'Leadership', 'Data Preprocessing', 'Market Analysis', 'DevOps', 'Edge Computing', 'Programming', 'Ethical Considerations', 'API Development', 'AI Frameworks and Libraries', 'Collaboration', 'Algorithm Development', 'Programming Languages', 'Model Training and Evaluation', 'Curiosity', 'AI Ethics and Governance', 'IoT Integration', 'Attention to Detail', 'Data Engineering', 'Business Acumen']"
318424932,Amanda,Taylor,Amanda.Taylor000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,8,101833,High,2.28,Very Low,TRUE,"['Deep Learning', 'Software Engineering Principles', 'Project Management', 'Robotics', 'Ethical Considerations', 'Big Data Technologies', 'Programming Languages', 'Natural Language Processing (NLP)']"
257209162,Denise,Burton,Denise.Burton000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,38,93745,High,3.17,Medium,TRUE,"['Problem-Solving', 'Data Visualization', 'Big Data Technologies', 'DevOps', 'Curiosity', 'ETL Processes', 'Leadership', 'Software Engineering Principles', 'Data Engineering', 'Collaboration', 'Business Acumen', 'Communication', 'Database Management', 'Presentation Skills', 'Algorithm Development', 'Attention to Detail', 'Project Management', 'Model Training and Evaluation', 'Ethical Considerations', 'Machine Learning Algorithms', 'IoT Integration', 'API Development', 'Programming Languages', 'Cloud Computing', 'Data-Driven Decision Making', 'AI Frameworks and Libraries', 'Robotics', 'Market Analysis', 'Data Preprocessing', 'Critical Thinking', 'Adaptability', 'Creativity', 'AI Ethics and Governance', 'Data Analysis', 'Computer Vision', 'Edge Computing', 'Natural Language Processing (NLP)', 'Deep Learning']"
